PairID,Text1,Text1 Translation,Text2,Text2 Translation
kin_train_00253,"Umuyobozi w'akarere wungirije ushinzwe ubukungu, Imari n'iterambere arashishikariza n'abandi bashoramari kwitabira kugura ibibanza byo kubakamo ibikorwa by'iterambere ku nkombe z'ikiyaga cya Kivu kuko bikiri kuboneka.","The Deputy Regional Mayor in charge of Economy, Finance and Development is encouraging other investors to participate in the purchase of development sites on the shores of Lake Kivu because they are still available.","Umuyobozi Wungirije w'Akarere ka Ngoma ushinzwe Ubukungu, Mupenzi George, asaba abanywa iyi nzoga kuyinywa mu rugero kandi bakirinda kuyivanga n'izindi.","The Deputy Mayor of Ngoma District in charge of Economy, Mupenzi George, asks those who drink this alcohol to drink it in moderation and avoid mixing it with others."
kin_train_00254,"Yakomeje avuga ko ikawa y'u Rwanda bayiguraga bagira ngo bayivange n'iy'ahandi, iyigire nziza, ariko ko ubu iri ku isoko mpuzamahanga itavangiye.","He went on to say that they used to buy Rwandan coffee and mix it with other coffee, which is good, but now it is on the international market without mixing.",Yakomeje avuga ko kuba ikawa ikunzwe ku isoko mpuzamahanga bituma bashishikariza abahinzi kurushaho kuyitaho.,He went on to say that the fact that coffee is popular in the international market makes them encourage farmers to pay more attention.
kin_train_00255,"Elda yagize ati: ""Kuba naje hano biranshimishije cyane, kuko ngiye gutozwa kugenda gitore ndetse no gukunda igihugu cyambyaye.","Elda said: ""I am very happy to have come here, because I am going to be trained to walk and love my country.","Yagize ati: ""Kuba ntanzitiramibu zirimo cyangwa se ngo tube twarazibatumye si ikibazo kuko twateye umuti wica udukoko, ndetse n'imibu.""","He said: ""The fact that there are no mosquitoes or that we have caused them is not a problem because we have sprayed insecticides, even mosquitoes."""
kin_train_00256,Igihugu cya Gatanu mu kunywa agasembuye ni Namibiya aho umuturage anywa litiro 9 na santirito,The fifth country in drinking alcohol is Namibia where a person drinks 9.5 liters per person,Igihugu cya 9 ni Botswana aho umuturage anywa litiro 7 na santiriro 36 Abaturage 42% by'inzoga banywa ni inzoga zidapimye naho 57% zikaba byeri,The 9th country is Botswana where a person drinks 7 liters and 36 cents. 42% of the alcohol they drink is still alcohol and 57% is beer.
kin_train_00257,"Abantu bari bitabiriye ari benshi Hagaragaye kandi Umunya-Uganda, Daniel Omara, wasekeje benshi avuga ku buzima bwo mu muryango ndetse n’uburyo ababyeyi b’abagore bakanga abana.","There were many people in attendance. Ugandan Daniel Omara was also seen, who made many laugh by talking about family life and how women's parents reject their children.",Boubou avuga ko mu ntangiriro byari bigoye cyane kuko nta baterankunga bari bahari ndetse abantu benshi batiyumvishaga uburyo umuziki washorwamo imari kandi ikunguka.,Boubou says that in the beginning it was very difficult because there were no sponsors and many people did not understand how music can be invested and profitable.
kin_train_00258,Abaturarwanda kandi banasabwa gukomeza kubahiriza amabwiriza ya Leta hitabwa cyane cyane ku gukaraba intoki kenshi n’amazi n’isabune no guhana intera ya metero.,"Rwandans are also asked to continue to comply with the Government's instructions, especially paying attention to frequent hand washing with soap and water and maintaining a distance of one meter.",Minisiteri y’Ubuzima isaba abantu gukomeza kubahiriza amabwiriza ya Leta hitabwaho cyane cyane gukaraba intoki kenshi kandi bakaguma mu rugo.,"The Ministry of Health asks people to continue to comply with the government's instructions, paying particular attention to washing hands often and staying at home."
kin_train_00259,Hashyinguwe mu cyubahiro imibiri isaga ibihumbi bisaga 30 ariko indi ikaba itaraboneka kugira ngo nayo ishyingurwe mu cyubahiro.,"More than 30,000 bodies have been buried with dignity, but another one has not yet been found to be buried with dignity.","Muri uyu muhango hashyinguwe mu cyubahiro imibiri umunani y'abazize Jenoside yakorewe Abatutsi mu Rwibutso rwa Kamonyi ruherereye mu Kibuza, rusanzwe rushyinguwemo imibiri isaga ibihumbi","In this ceremony, the bodies of eight victims of the Genocide against the Tutsis were buried in honor in the Kamonyi Memorial located in Kibuza, which usually holds over thousands of bodies."
kin_train_00260,Nelson yiteguye gukinira Rayon Sports VC muri Karedasi mbere yo kujya I Burayi.,Nelson is set to play for Rayon Sports VC in Karedasi before going to Europe.,Murangwa ngo yiteguye gukinira Rayon Sports VC mu marushanwa ya karedasi ategerejwe tariki ya 17 muri uku kwezi kwa,Murangwa is ready to play Rayon Sports VC in the karadasi tournament which is expected on the 17th of this month.
kin_train_00261,Fatty yavuze ko yatunguwe no kwisanga afashwe akurikiranyweho gusambanya umwana utagejeje imyaka y’ubukure.,Fatty said he was shocked to find himself arrested and charged with child molestation.,Ikiganiro n’umunyamakuru Kwizera Elie Fatty Umunyamakuru w'imikino Kwizera Elie Fatty yavuze uko aherutse gufungwa akurikiranyweho gusambanya umwana utagejeje imyaka y'ubukure,Interview with journalist Faith Elie Fatty Sports journalist Faith Elie Fatty said that he was recently arrested for molesting a minor
kin_train_00262,"Ubukungu bw’u Rwanda bwazamutse ku gipimo cya 6 % mu gihembwe cya mbere cy’uyu mwaka biturutse ku buhinzi bwagenze neza, serivisi n’ibindi.","Rwanda's economy grew at a rate of 6% in the first quarter of this year as a result of successful agriculture, services and others.",IMF igaragaza ko ubukungu bw’u Rwanda buzazamuka kuri 8 % mu mwaka wa 2019 na 8% muri,The IMF shows that Rwanda's economy will grow by 8% in 2019 and 8% in
kin_train_00263,"Dr Eteni Longondo na mugenzi we w’u Rwanda Dr Diane Gashumba, barebeye hamwe ingamba ibihugu byihaye mu gukumira icyorezo cya Ebola.","Dr. Eteni Longondo and his Rwandan colleague, Dr. Diane Gashumba, reviewed together the measures countries have taken to prevent the Ebola epidemic.","Minisitiri w’Ubuzima Dr Diane Gashumba, yagaragaje ko mu karere u Rwanda ruherereyemo hakiri ikibazo cya malariya kandi ko kuyirinda bigoye ibihugu bidafatanyije.","The Minister of Health, Dr Diane Gashumba, pointed out that in the region where Rwanda is located, there is still a problem of malaria and that it is difficult to prevent countries that do not cooperate."
kin_train_00264,"Ballon d’or ni igihembo bahemba umukinnyi witwaye neza kurusha abandi ku isi hose mu mupira w’amaguru, nyamara mu ntangiro zacyo si uko byari bimeze.","The Ballon d'or is an award that rewards the best player in the world in football, but in the beginning it was not like that.","Umukinnyi watsinze ibitego byinshi, umunyezamu, umusifuzi, umutoza n'umufana bitwaye neza mu mwaka kurusha abandi buri wese arahabwa igihembo cya miliyoni imwe.","The top scorer, goalkeeper, referee, coach and fan of the year are each awarded a prize of 1 million."
kin_train_00265,"Minisitiri w’ubuzima, Dr Diane Gashumba yagize ati ”Hasigaye abantu bake cyane batarenga 9% bafite izo ndwara, gusa n’abo bake ntibagombye kuba bahari.”","The Minister of Health, Dr Diane Gashumba said, ""There are very few people left with these diseases, not more than 9%, and even those few should not be there.""","Minisitiri w’Ubuzima, Dr Diane Gashumba Urubyiruko rwifuza ko rwahabwa amahirwe yo kujya ruhabwa imiti ibuza gusama","Minister of Health, Dr Diane Gashumba The youth would like to be given the opportunity to receive contraceptives"
kin_train_00266,Bruce Melody mbere yo guhagarika gukorana na Super Level yari yabanje kubibasaba mu nzira zubahirije amategeko barabyanga.,"Bruce Melody, before he stopped working with Super Level, had first approached them in a legal way and they refused.",Bruce Melody kandi yanadutangarije ko nta wundi mujyanama (Manager) afite nyuma yo guhagarika gukorana na Super Level.,Bruce Melody also told us that he has no other manager after he stopped working with Super Level.
kin_train_00267,"Ubwandu bwa virusi itera SIDA mu Rwanda kuva mu mwaka wa 2005 buri kuri 3 %, abafata imiti igabanya ubukana bari kuri 82 %.","The HIV infection rate in Rwanda since 2005 is at 3%, and those taking antiretroviral drugs are at 82%.",Abafata imiti igabanya ubukana bwa Virusi bangana na 6010 mu Murenge wa Gisenyi mu gihe mu Mujyi wa Gisenyi bagera ku,The number of people taking antiretroviral drugs is 6010 in Gisenyi Sector while in Gisenyi City there are about
kin_train_00268,"NISR igaragaza ko ubu, u Rwanda rutuwe n’abaturage bagera kuri 12,089,721, bivuze ko nta gikozwe bagera muri miliyoni 39 mu","NISR shows that now, Rwanda is inhabited by about 12,089,721 people, which means that about 39 million of them are unemployed.","Mu 1988 u Rwanda rwari rutuwe n’abaturage miliyoni esheshatu, mu gihe mu 2020 rutuwe n’abasaga miliyoni","In 1988, Rwanda had a population of six million, while in 2020 it has a population of over a million."
kin_train_00269,"Nk’uko tubikesha urubuhaga rwa Wikipedia, izina Ebola rikomoka ku mugezi wo muri Repubulika Iharanira Demokarasi ya Congo aho yagaragaye bwa mbere muri","According to Wikipedia, the name Ebola comes from a river in the Democratic Republic of the Congo where it first appeared in",Umuhango wo gushyira umukono kuri ayo masezerano wabereye i Kinshasa muri Repubulika Iharanira Demokarasi ya Congo ku wa mbere tariki 29 Nyakanga,"The signing ceremony of the agreement was held in Kinshasa in the Democratic Republic of the Congo on Monday, July 29"
kin_train_00270,"Iyo rero ugiye kwa muganga wafashe imiti bishobora gutuma umuvuduko w’amaraso wiyongera, kandi muganga aba agomba kumenya neza impamvu y’uburwayi.","So when you go to the doctor you have taken medication that can cause high blood pressure, and the doctor must know the cause of the condition.",Ikindi kwari ukureba niba uwabazwe yubahiriza amabwiriza ndetse agafata neza imiti yahawe na muganga no kumenya impamvu iyo ari yose yatuma ibyo bitagerwaho uko bikwiye.,Another thing was to see if the patient was following the instructions and taking the medicine given to him by the doctor and to find out any reason why this could not be achieved properly.
kin_train_00271,Ikinyamakuru Ukwezi.com kimaze igihe kigerageza kuvugana na Emmanuel Asaba Katabarwa ukuriye ishami ryo gutwara abantu muri RURA ariko ntiyemeye gutanga amakuru ahagije kuri iki kibazo.,"Ukwezi.com newspaper has been trying to talk to Emmanuel Asaba Katabarwa, the head of the transport department in RURA, but he refused to give enough information on the matter.",IGIHE yagerageje kuvugana na Mwarimu Mutangana Emmanuel ariko avuga ko hari inzego zishinzwe gutanga amakuru.,IGIHE tried to contact Mwari Mutangana Emmanuel but he said that there are agencies responsible for providing information.
kin_train_00272,"Mukotanyi Innocent, ubu ni umunyeshuri muri Kaminuza y’u Rwanda, I Rukara mu ishami ry’uburezi.","Mukotanyi Innocent, is currently a student at the University of Rwanda, I Rukara in the Department of Education.","Kwizerimana yashimiye ikigo cyo mu Budage cyigisha iby’uburezi budaheza EFWI cyabafashije binyuze muri Kaminuza y’u Rwanda, ishami ry’uburezi.","Kwizerimana thanked the German educational institute EFWI that helped them through the University of Rwanda, Department of Education."
kin_train_00273,Uyu mwanzuro wafatiwe mu nama y’abaminisitiri yateranye mu buryo bw’ikoranabuhanga rya video conference kuri uyu wa 1 Mata 2020 iyobowe na Perezida Kagame.,"This decision was taken in a cabinet meeting held in the form of a video conference on April 1, 2020, chaired by President Kagame.",Icyemezo cyo gufungura insengero ni kimwe mu byafatiwe mu Nama y’Abaminisitiri yateraniye muri Village Urugwiro kuri uyu wa Gatatu iyobowe na Perezida Kagame.,The decision to open the temple is one of the decisions made in the Cabinet meeting in Urugwiro Village on Wednesday led by President Kagame.
kin_train_00274,"Umuyobozi wungirije ushinzwe imibereho myiza y’abaturage mu Karere ka Gisagara, Gasengayire Clemence, yavuze ko bari gushaka uko bafasha uwo muryango.","Gasengayire Clemence, the Deputy Director of Social Welfare in Gisagara District, said that they were trying to help the family.","Umuyobozi w'Akarere ka Ruhango wungirije ushinzwe imibereho myiza y'abaturage Kambayire Annonciata, yamaganiye kure ibyakozwe n'ibi bitaro bya Kinazi avuga ko bagomba kumurekura akishyura ari hanze.",Ruhango District Mayor Deputy Social Welfare Officer Kambayire Annonciata has strongly condemned what was done by these Nazi hospitals saying that they should release him if he pays while he is outside.
kin_train_00275,Musanze FC niyo kipe ya mbere yari yatangaje ko ibaye ihagaritse by’agateganyo imishahara y’abakinnyi kubera icyorezo cya Coronavirus (Covid-19).,Musanze FC was the first club to announce a temporary freeze on player salaries due to the Corona Virus (Covid-19) outbreak.,Hari nyuma y’uko iyi kipe yari imaze guhagarika imishahara y’abakinnyi kubera icyorezo cya Covid-,It was after the club had already suspended player salaries due to the Covid-19 pandemic.
kin_train_00276,Bifasha umubiri mu igogora Gutangira umunsi wawe umaze kunywa ikirahure cy’amazi bituma igogora ry’ibiryo rigenda neza.,Helps the body in digestion Starting your day after drinking a glass of water makes digestion of food go smoothly.,Kunywa byibuze ikirahure cy’amazi mu gitondo byongerera umubiri wawe imbaraga.,Drinking at least a glass of water in the morning gives your body energy.
kin_train_00277,Bamwe mu bikorera bazize Jenoside yakorewe Abatutsi i Kirehe bashyinguwe mu Rwibutso rwa Jenoside rwa Nyakarambi ahari imibiri isaga ibihumbi,Some of the victims of the Genocide against the Tutsis in Kirehe were buried in the Nyakarambi Genocide Memorial where there are thousands of bodies.,"Indi ine ni iy'abaguye mu Karere ka Nyaruguru, ikaba yarazanywe mu Rwibutso rw'i Karama, ahashyinguye bene wabo na bo bazize Jenoside yakorewe Abatutsi mu","The other four are those who died in Nyaruguru District, which were brought to the Karama Memorial, where they buried their relatives who also died in the Genocide against the Tutsis in"
kin_train_00278,"Ku wa 23 Gashyantare 2020, nibwo Guverinoma y’u Rwanda yashyizeho itsinda ryihariye rihuriweho na za Minisiteri zitandukanye ziyobowe na Minisiteri y’Ubuzima.","On February 23, 2020, the Government of Rwanda set up a special joint team of various Ministries led by the Ministry of Health.","Tariki 14 Werurwe 2020, nibwo Guverinoma y’u Rwanda yashyizeho ingamba zirimo gufunga ibikorwa bimwe na bimwe hagamije kurinda ikwirakwira ry’iki cyorezo.","On March 14, 2020, the Government of Rwanda introduced measures that include the closure of some activities in order to prevent the spread of this disease."
