PairID,Text1,Text1 Translation,Text2,Text2 Translation,Score
Pair_ID_amh_train_238,ለዚህች ሃገር ደሞ ሁሉም ጠቃሚ ነው !,All are important for this country!,ለዚህች ሃገር ያለኸን የመጨረሻ ተስፋ ይህ ብልጽግና ፓርቲ ነው ፡፡,This prosperity party is your last hope for this country.,0.48
Pair_ID_amh_train_239,እያልክ እርስ በእርስ መንደድ ነው !,Saying that it is like each other!,እርስ በእርስ ጦርነት እረ ሼም !,"War with each other, Shem!",0.7
Pair_ID_amh_train_240,በኢትዮጵያ ተጨማሪ 703 ሰዎች በኮሮና ቫይረስ ተያዙ ፡፡,703 more people have been infected with corona virus in Ethiopia.,በኢትዮጵያ ተጨማሪ 486 ሰዎች በኮሮና ቫይረስ ተያዙ ፡፡,486 more people have been infected with corona virus in Ethiopia.,0.7
Pair_ID_amh_train_241,የአመቱ ገብርኤል እንኳን አደረሳችሁ ?,Have you received Gabriel of the year?,እንኳን አደረሳችሁ ፤ መልካም አዲስ ዓመት !,Congratulations; happy new year !,0.56
Pair_ID_amh_train_242,እንደ ማንኛውም ግብረ ሠናይ ድርጅት የፀጥታ ጥንቃቄዎችን መውሰድ አስፈላጊ ሆኖ አግኝቶታል ።,"As with any humanitarian organization, it finds it necessary to take security precautions.",በተደጋጋሚም ወታደራዊ ፍጥጫን እንዳስከተለ የተሰነዱ ታሪኮችን በማጣቀስ ትርጉማቸውን ሊያሳየን ይሞክራል ፡፡,He repeatedly tries to show us their meaning by referring to documented stories that resulted in military conflict.,0.23
Pair_ID_amh_train_243,የሚያጨሱ ሰዎች ከማያጨሱ ሰዎች በአንድ እጥፍ የጀርባ ህመም ችግር ።,Smokers have twice the risk of back pain than non-smokers.,ከማያጨሱ ሰዎች በአንድ እጥፍ የጀርባ ህመም ችግር ያጋጥማቸዋል ።,Smokers are twice as likely to suffer from back pain than non-smokers.,0.83
Pair_ID_amh_train_244,ይህ ደግሞ ቀላል አይሆንም ።,And this will not be easy.,ያ ደግሞ ቀላል አይደለም ።,And that is not easy.,0.75
Pair_ID_amh_train_245,በዓለም ዋንጫ በሁለት ዙር ማጣርያዎች 8 ብሔራዊ ቡድኖችን ጥለው ያለፉበት ጉዞ ምን ይመስላል ?,What is the journey of the World Cup qualifiers where they left 8 national teams in two rounds?,በሁለት ዙር የዓለም ዋንጫ ማጣርያዎች ።,Two rounds of World Cup qualifiers.,0.62
Pair_ID_amh_train_246,1 ወር ሙሉ እንዘጋለን ማለት ምን ማለት ነው ?,What does it mean that we will be closed for 1 month?,ይህ ማለት ግን ቀላል ጉዳይ ነው ማለት አይደለም ።,This does not mean that it is an easy matter.,0.38
Pair_ID_amh_train_247,ለዚህ እትም ሴቶች ጤናቸውን ረገድ የታዩ አበረታች ነገሮችንና ጤናቸውን መጠበቅ የሚችሉባቸውን 10/ መንገዶች እናስነብባችሁ..ለን ፡፡,"For this issue, let's read 10 ways that women can protect their health and encouraging things that have been seen in terms of their health.",ሴቶች ጤናቸውን መጠበቅ የሚችሉባቸው 10 መንገዶች ፡- ።,10 ways women can protect their health.,0.66
Pair_ID_amh_train_248,አርቴላይም ስለዚሁ ጉዳይ ለመናገር ፈቃደኛ አለመሆናኑን አሳዉቆዋል ።,Artelaim also informed that he is not willing to talk about this issue.,ዳንኤል ደጀኔ 2015 00 :10 የእርስዎ አስተያየት በጣም ደስ ይላል ድል ለእርሳቸዉ እመኛለሁ ።,"Daniel Dejene 2015 00:10 Your opinion is very nice, I wish them victory.",0.3
Pair_ID_amh_train_249,የማያስደስትህን ነገር አዘውትረህ ማድረግ የሚያስፈልግህ ለምንድን ነው ?,Why do you need to do something that doesn't make you happy?,መጽሐፍ ቅዱስን ማወቅ የሚያስፈልግህ ለምንድን ነው ?,Why do you need to know the Bible?,0.36
Pair_ID_amh_train_250,እውነት ነው ፤ ረጅም ጊዜ ነው በመምህርነት ያገለገልኩት ፡፡,is true ; I have been a teacher for a long time.,ይሄ ደግሞ በጣም ረጅም ጊዜ ነው ፡፡,This is a very long time.,0.47
Pair_ID_amh_train_251,እነኝህ ሰዎች ሌላ ሀገር አላቸው እንዴ ?,Do these people have another country?,እንዚህ ሰዎች ሌላ አገር አላቸው ።,These people have another country.,0.67
Pair_ID_amh_train_252,”“ከእኔ እና ከጌደ ሞፓሳ ማን ይበልጣል ?,"""Who is better than me and Gede Mopasa?""",“ከእኔ እና ከጌ ደ ሞፓስ ማን ይበልጣል ?,"""Who is greater than me and Guy de Maupas?""",0.89
Pair_ID_amh_train_253,ይህ አሰራር በሰለጠኑት አገራት በተለይም በአውሮፓ የተመለደ አሰራር ነው ።,"This procedure is common in developed countries, especially in Europe.",ይህ ተፈጥሯዊ አሰራር ነው ።,This is a natural process.,0.39
Pair_ID_amh_train_254,ዝርያዎቹ በሀገር አቀፍ ደረጃ ለደጋ አካባቢዎች ምቹ መሆናቸው ተረጋግጦ የተለቀቁ ዝርያዎች ናቸው ።,The species are nationally proven to be suitable for upland areas and released.,ፍትህ ለእስክንድር ነጋ ፍትህ ለኢትዮጵያ ።,Justice for Iskander Nega Justice for Ethiopia.,0.12
Pair_ID_amh_train_255,የእስራኤል አምላክ መድኃኒት ሆይ ፥,"The God of Israel, healer!",የእስራኤል ቤት ሆይ እነሆ እኔ ሕዝብን አስነሣባችኋለሁ ይላል የሠራዊት አምላክ እግዚአብሔር ፤ ።,"O house of Israel, behold, I will raise up a people for you, says the Lord God of hosts; .",0.56
Pair_ID_amh_train_256,የአማራና የትግራይ ሕዝቦች አብሮነት ክፍል አንድ ።,Solidarity of Amhara and Tigray peoples part one.,የአማራና የትግራይ ሕዝቦች ውይይት በጎንደር... ።,Discussion between Amhara and Tigray peoples in Gondar...,0.73
Pair_ID_amh_train_257,የአሰልጣኞች አስተያየት | ቅዱስ ጊዮርጊስ 1-1 ፋሲል ከነማ ።,Coaches' comments Saint George 1-1 Fasil Kanema.,ቅዱስ ጊዮርጊስ የኢትዮጵያ . ።,Saint George of Ethiopia. .,0.34
Pair_ID_amh_train_258,በትክክል ቀይሽብር መጥፎ ነበር ።,Red Terror was really bad.,ሆኖም ፣ መጥፎ መጥፎ ነበር ።,"However, it was bad.",0.39
Pair_ID_amh_train_259,የኢትዮጵያ ሲቪል ማህበረሰብ ድርጅቶች ፎረም ለኮሮናቫይረስ መከላከያ ከ684 ሚሊዮን ብር በላይ ድጋፍ አደረገ ።,The Forum of Ethiopian Civil Society Organizations has supported more than 684 million birr for the prevention of coronavirus.,የኢትዮጵያ ሲቪል ማህበረሰብ ድርጅቶች ፎረም ከ1 ሺህ 500 በላይ አባል ማህበራት እንዳሉት ታውቋል ።,"It has been reported that the Ethiopian Civil Society Organizations Forum has more than 1,500 member associations.",0.55
Pair_ID_amh_train_260,የማይስማሙ ከሆነ ደግሞ ትክክለኛው ማንኛው ነው ?,"If they do not agree, which one is correct?",የተመድ የሰብዓዊ እርዳታ ኃላፊው በትግራይ ጉብኝታቸው ወቅት አሰቃቂ ጥቃት የደረሰባቸውን ግለሰቦችንም ማናገራቸው ተጠቅሷል ።,"During his visit to Tigray, the head of the United Nations humanitarian aid also spoke to the individuals who were brutally attacked.",0.27
Pair_ID_amh_train_261,እኔ ደህና ነኝ መላኬ ።,"I'm fine, my dear.",“ እኔ በጣም ደህና ነኝ እንዲሁም ደስተኛ ነኝ ።,“I am very well and happy.,0.53
Pair_ID_amh_train_262,የፖሊስ ረዳት ኮሚሽነሩ በቁጥጥር ስር ዋሉ ።,The Assistant Commissioner of Police was arrested.,ወንጀለኛ የፖሊስ ባለስልጣናት በቁጥጥር ስር ዋሉ !,Criminal police officers were arrested!,0.8
Pair_ID_amh_train_263,የኢትዮጵያ የግብርና ምርምር ተቋም ሦስት ተልዕኮዎች ያሉት በሀገሪቱ በፌደራል ደረጃ የሚገኝ የምርምር ተቋም ነዉ ።,Ethiopian Agricultural Research Institute is a federal level research institute in the country with three missions.,በአፍሪቃ አሉ ከሚባሉት የምርምር ተቋማት የኢትዮጵያ የግብርና ምርምር ተቋም አንጋፋዉ ነዉ ።,The Ethiopian Agricultural Research Institute is the oldest research institute in Africa.,0.72
Pair_ID_amh_train_264,ባጭሩ በካፒታሊስት አገሮች ከሞላ ጎደል የህግ የበላይነት አለ ።,"In short, there is rule of law in almost all capitalist countries.",ሰዎች ከሞላ ጎደል ሙሉ ነጻነት አላቸው ፡፡,People have almost complete freedom.,0.33
Pair_ID_amh_train_265,በሌሎች አገሮች ውስጥ የሚኖሩ የይሖዋ ምሥክሮች ከፍተኛ የእርዳታ ዝግጅት አደረጉ ።,Jehovah's Witnesses living in other countries organized a large relief effort.,ሆኖም የሥራ አስፈጻሚው ጠዋት ባደረገው ዉስኔዎችን አስተላልፏል ።,"However, the executive conveyed his decisions this morning.",0.25
Pair_ID_amh_train_266,የሐሙስ ግንቦት 20 ቀን 2012 ዓም የዜና መጽሔት ።,"Thursday May 20, 2012 news magazine.",የዜና መጽሔት ፤ ነሐሴ 1፤ ቀን ፤ 2012 ዓ.ም አርብ ።,"News magazine; August 1; day ; Friday, 2012.",0.52
Pair_ID_amh_train_267,እኔ ለእናንተ ግልጽ አስጠንቃቂ ብቻ ነኝ» በላቸው ፡፡,"I am only a clear warner to you.""",አምላክ ሥቃይና መከራ እንዲኖር ለምን ፈቀደ ?,Why does God allow pain and suffering to exist?,0.36
Pair_ID_amh_train_268,እርዳታ ከየት ማግኘት ትችላለህ ?,Where can you get help?,እርዳታ ከየት ማግኘት ትችላላችሁ ?,Where can you get help?,0.8
Pair_ID_amh_train_269,እንትና ታመመ ሊባል ይችላል ፣ የእንትና ሚስት ወለደች ሊባል ይችላል ፡፡,"It can be said that he is sick, it can be said that his wife gave birth.",ነፍሰ ገዳይ ሊባል ነው… ጨካኝ ሊባል ነው… አረመኔ ሊባል ነው… በራሱ ሊወቀስ ነው ፡፡,He is called a murderer... he is called cruel... he is called barbaric... he is to blame himself.,0.17
Pair_ID_amh_train_270,ሌላም ችግር አለ ነው ያልኩት ::,I said there is another problem.,መቼ የት ነው እንዲህ ያልኩት ?,When and where did I say that?,0.3
Pair_ID_amh_train_271,ነገ አንተን ወይም ወዳጅህን ሊገድል እንዳይፎክር አምላክ ።,God forbid that he will be proud to kill you or your friend tomorrow.,ከዛ ፣ በሚቀጥለው ዙር ላይ ጸጋዬ ወደቀና መንግሥቱ ከሽማግሌዎቹ ጋር ቀጠለ ፡፡,"Then, in the next round, my grace went up and the kingdom continued with the elders.",0.11
Pair_ID_amh_train_272,ለዚህ ነው መተከል ላይ የተቀነባበረ ግድያ እየተፈፀመ ያለው !,That's why there is an organized killing on planting!,በወያኔ ላይ አዲስና የተቀነባበረ ጥቃት እየተፈፀመ ነው ተባለ) - - ።,It is said that a new and organized attack is being carried out on the TPLF.,0.48
Pair_ID_amh_train_273,ልጅነት በኛ ግዜ ቀረ !,Childhood left in our time!,ስልክ ድሮ ቀረ(በኛ ጊዜ) ።,Phone left in the past (in our time).,0.38
Pair_ID_amh_train_274,አጭር የምስል መግለጫ የጸረ-ሙስና ዘመቻው በልዑል አልጋ ወራሽ ሞሐመድ ቢን ሰልማን ነበር የተጀመረው ።,Brief Description The anti-corruption campaign was launched by Crown Prince Mohammed bin Salman.,አጭር የምስል መግለጫ ልዑል አልጋ ወራሽ ሞሃመድ ቢን ሰልማን ።,Brief description of Crown Prince Mohammed bin Salman.,0.56
Pair_ID_amh_train_275,አንተ የምትሽከረከረው ‹አሁን› ላይ ነው ፡፡,You revolve around the 'now'.,አንተ ግን የ ‹አሁን አንተ› እንጂ የነገው አንተ አይደለህም ።,"But you are the ""you of now"" and not the you of tomorrow.",0.34
Pair_ID_amh_train_276,የሰኔ 15 ቀን ፣ 2013 ዓ.ም ሙሉ ሥርጭት ።,"Full broadcast of June 15, 2013.",የአርብ ታኅሣሥ 30 ቀን 2013 ዓም ሙሉ ሥርጭት ።,"Friday December 30, 2013 full broadcast.",0.53
Pair_ID_amh_train_277,ባህር ዳር ወደ ፍቅር ።,Beach to love.,አስራት ካሳሁን=>ባህር ዳር ።,Asrat Kasahun =&gt; Bahr Dar.,0.38
Pair_ID_amh_train_278,30 አወቀ ሞኝሆዴ አባል ቅሊንጦ ያልታወቀ ።,30 found Monyhode member Klinto unknown.,37 ፈረጀ ሙሉ አባል ቅሊንጦ ያልታወቀ ።,37 Ferege Full Member Klinto Unknown.,0.56
Pair_ID_amh_train_279,ስለዚህ አንድ ጥያቄ ጣል አደረገ ፤ “ሚስትር ሾ፤ አበባ የምትወድ ይመስለኝ ነበር”ሾ… ።,So he asked a question; “Mr. Shaw; I thought you liked flowers.” Sho….,ስለዚህ አንድ ጥያቄ ጣል አደረገ ፤ ።,So he asked a question; .,0.44
Pair_ID_amh_train_280,- የኦሮሚያ ክልል መንግስት ።,- Government of Oromia region.,አዲሱ የኦሮሚያ ክልል ፕሬዝዳንት ሽመልስ አብዲሳ ማን ናቸው ?,"Who is the new president of Oromia region, Shimelis Abdisa?",0.56
Pair_ID_amh_train_281,እጅግ በጣም በጣም ደስ ብሎኛል ።,I am very happy.,በጣም እጅግ በጣም ደስ የሚል ዜና ነው !,It's very good news!,0.69
Pair_ID_amh_train_282,አንደኛው ለሳቅ ሌላኛው ለእንባ ።,One for laughter and the other for tears.,አንደኛው የሃይማኖት ሌላኛው የመንግስት ።,One is religious and the other is governmental.,0.44
Pair_ID_amh_train_283,ፍርድ ቤቱ በጉዳዩ ላይ ብይን ለመስጠት ቀጠሮ ቆርጧል ።,The court has set a date for ruling on the matter.,ፍርድ ቤቱ ተጨማሪ የምርመራ ጊዜ ሰጥቶ ተለዋጭ ቀጠሮ ቆርጧል ።,The court gave more time for investigation and rescheduled.,0.75
Pair_ID_amh_train_284,ሕዝቡ ከዚህ ክርክር የሚወስደው የራሱ ነገር ይኖረዋል ብለን እናስባለን ፡፡,We think the public will have something to take away from this debate.,ችግር የለውም ብለን እናስባለን ።,We don't think it's a problem.,0.44
Pair_ID_amh_train_285,ኮሮናቫይረስ ፡ መድኃኒት ነው ስለሚባልለት ተክል ምን ያህል እናውቃለን ?,Corona virus: How much do we know about the plant that is said to be a medicine?,የኮሮረናቫይረስ መድኃኒት ነው ስለሚባልለት ተክል ምን የሚታወቅ ነገር አለ ?,What is known about the plant that is said to be a cure for corona virus?,0.89
Pair_ID_amh_train_286,ይሄን ይላሉ ብዬ አላስብም ።,I don't think they would say that.,እኔ ደግሞ በምንም ነገር ምርጥ ነኝ ብዬ አላስብም ።,I also don't think I'm the best at anything.,0.36
